lokalita,kraj,pod_uhli,pod_plyn,pod_bio,pod_olej,pod_ost,vykon,nad_10_czk,nad_10_gj,pod_10_czk,pod_10_gj,cptv_czk,cptv_gj,prim_rozv_czk,prim_rozv_gj,cvs_czk,cvs_gj,cvs_voda_czk,cvs_voda_gj,blok_kot_czk,blok_kot_gj,sek_rozv_czk,sek_rozv_gj,dps_czk,dps_gj,dom_kot_czk,dom_kot_gj,dod_cena,dod_mnozstvi
Havlíčkův Brod - Nádražní 72,J,0.0,0.0,0.0,100.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.21,525.0,854.21,525.0
Havlíčkův Brod - Nuselská 3240,J,0.0,100.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.27,2351.0,491.27,2351.0
Havlíčkův Brod - Perknov 3049,J,0.0,100.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.02,382.0,459.02,382.0
Havlíčkův Brod - Pražská 2786,J,0.0,100.0,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.18,1099.0,363.18,1099.0
Havlíčkův Brod - Pražská 2817,J,0.0,100.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.85,1090.0,379.85,1090.0
Havlíčkův Brod - Pražská 2849,J,0.0,100.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.05,372.0,423.05,372.0
Havlíčkův Brod - Pražská 2860,J,0.0,100.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.15,433.0,402.15,433.0
Havlíčkův Brod - Pražská 2861,J,0.0,100.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.33,539.0,444.33,539.0
Havlíčkův Brod - Pražská 2874,J,0.0,100.0,0.0,0.0,0.0,0.34700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.19,542.0,399.19,542.0
Havlíčkův Brod - Pražská 2875,J,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.92,360.0,453.92,360.0
Havlíčkův Brod - Pražská 2954,J,0.0,100.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.91,333.0,352.91,333.0
Havlíčkův Brod - Prokopa Holého 1832,J,0.0,100.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.57,529.0,451.57,529.0
Havlíčkův Brod - Prokopa Holého 3292,J,0.0,100.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.73,765.0,452.73,765.0
Havlíčkův Brod - Příčná 189,J,0.0,100.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.33,272.0,510.33000000000004,272.0
Havlíčkův Brod - Příčná 191,J,0.0,100.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.25,241.0,495.25,241.0
Havlíčkův Brod - Reynkova 2886,J,0.0,100.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.78,1182.0,428.78,1182.0
Havlíčkův Brod - Reynkova 3643,J,0.0,100.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.74,3381.0,359.74,3381.0
Havlíčkův Brod - Reynkova 3879,J,0.0,100.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.88,145.0,689.88,145.0
Havlíčkův Brod - Rozkošská,J,0.0,100.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.0,247.83,2567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.82999999999998,2567.0
Havlíčkův Brod - Rubešovo 171,J,0.0,100.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.59,1098.0,520.59,1098.0
Havlíčkův Brod - Smetanovo nám.,J,0.0,100.0,0.0,0.0,0.0,0.47200000000000003,0.0,0.0,230.34,4649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.33999999999997,4649.0
Havlíčkův Brod - Správní budovy města,J,0.0,100.0,0.0,0.0,0.0,3.5639999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.27,12186.0,540.27,12186.0
Havlíčkův Brod - Strážná 632,J,0.0,100.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.42,211.0,640.42,211.0
Havlíčkův Brod - Šmolovy 107,J,0.0,100.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.29,203.0,543.29,203.0
Havlíčkův Brod - Štáflova 2004,J,0.0,100.0,0.0,0.0,0.0,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.25,1613.0,389.25,1613.0
Havlíčkův Brod - TJ Jiskra 3028,J,0.0,100.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.71,1552.0,394.71,1552.0
Havlíčkův Brod - U Stadionu 2777,J,0.0,100.0,0.0,0.0,0.0,1.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.92,8430.0,344.92,8430.0
Havlíčkův Brod - V Rámech 1855,J,0.0,100.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.44,480.0,439.44,480.0
Havlíčkův Brod - V Rámech 278,J,0.0,100.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.52,62.0,540.52,62.0
Havlíčkův Brod - V Sadech 560,J,0.0,100.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.29,1800.0,401.29,1800.0
Havlíčkův Brod - Valečov 2366V,J,0.0,100.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.28,341.0,323.28,341.0
Havlíčkův Brod - Wolkerova 2941,J,0.0,100.0,0.0,0.0,0.0,0.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.59,2507.0,451.59,2507.0
Havlíčkův Brod - Zahradnického 2864,J,0.0,100.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.34,369.0,597.34,369.0
Havlíčkův Brod - Zahradnického 2867,J,0.0,100.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.24,336.0,589.24,336.0
Havlíčkův Brod - ZUŠ 31,J,0.0,100.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.7,553.0,465.7,553.0
Havlíčkův Brod - Žižkov,J,0.0,100.0,0.0,0.0,0.0,0.47200000000000003,0.0,0.0,234.08,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.08,4761.0
Havlíčkův Brod - Žižkova 652,J,0.0,100.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.45,463.0,458.45,463.0
Hazlov 421,K,0.0,100.0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,587.21,550.0,0.0,0.0,0.0,0.0,0.0,0.0,587.21,882.0,0.0,0.0,0.0,0.0,0.0,0.0,587.21,1432.0
Hazlov 447,K,0.0,100.0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,548.18,850.0,0.0,0.0,0.0,0.0,0.0,0.0,548.18,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,548.18,2061.0
Hejnice,L,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,13950.0,0.0,0.0,552.0,13950.0
Hejnice - domovní kotelny,L,0.0,100.0,0.0,0.0,0.0,1.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,5344.0,463.0,5344.0
"Hejnice - Sídliště 529, 534, 538, 539",L,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,3000.0,0.0,0.0,660.0,3000.0
Hejnice - sídliště,L,0.0,100.0,0.0,0.0,0.0,3.02,0.0,0.0,412.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,15500.0
Herálec,J,0.0,0.0,100.0,0.0,0.0,1.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79,10000.0
Heřmánkovice,H,0.0,0.0,100.0,0.0,0.0,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1500.0
Heřmanova Huť,P,0.0,100.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.02,2374.0,545.02,2374.0
Heřmanova Huť,P,0.0,100.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.33,670.0,517.33,670.0
Heřmanova Huť - Mírové náměstí 264,P,0.0,100.0,0.0,0.0,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.03,400.0,465.03,400.0
Heřmanův Městec - Jiráskova 916,E,0.0,100.0,0.0,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.45,876.0,402.45,876.0
Heřmanův Městec - Masarykovo nám. 950,E,0.0,100.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,242.0,545.0,242.0
Heřmanův Městec - sídliště U Bažantnice,E,0.0,100.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.36,4451.0,0.0,0.0,523.36,4451.0
"Heřmanův Městec - Tylova 386,387",E,0.0,100.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.56,285.0,512.56,285.0
Heřmanův Městec - V Lukách,E,0.0,100.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.36,5354.0,0.0,0.0,523.36,5354.0
Hevlín 450,B,0.0,100.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.62,1050.0,401.62,1050.0
Hlinsko - Purkyňova 1316,E,0.0,100.0,0.0,0.0,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.63,859.0,782.63,859.0
Hlinsko - sídliště,E,0.0,0.5,99.5,0.0,0.0,8.82,0.0,0.0,0.0,0.0,513.7,6000.0,487.08,100.0,0.0,0.0,0.0,0.0,0.0,0.0,513.7,27000.0,513.7,1000.0,0.0,0.0,513.6219354838711,34100.0
Hlubočky,M,0.0,100.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,607.09,331.0,0.0,0.0,0.0,0.0,0.0,0.0,638.66,424.0,0.0,0.0,629.86,9420.0,0.0,0.0,629.4859783783784,10175.0
"Hlubočky - Mariánské Údolí, Nádražní 50",M,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,5400.0
"Hlubočky - Mariánské Údolí, Nádražní 50",M,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,308.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,25200.0
Hluboká nad Vltavou,C,0.0,100.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,705.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,7590.0,0.0,0.0,0.0,0.0,678.0,1260.0,705.3417391304348,11500.0
Hlučín,T,0.0,100.0,0.0,0.0,0.0,1.791,0.0,0.0,242.0,18484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,18484.0
Hlučín - kotelna Dětská rehabilitace,T,0.0,100.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.26,305.0,538.26,305.0
Hlučín - kotelna Domov pod Vinnou horou,T,0.0,100.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.39,1750.0,351.39,1750.0
Hlučín - kotelna HZ Darkovičky,T,0.0,100.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.48,91.0,488.48,91.0
Hlučín - kotelna KD,T,0.0,100.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.51,1080.0,429.51,1080.0
Hlučín - kotelna KD Bobrovníky,T,0.0,100.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.11,135.0,567.11,135.0
Hlučín - kotelna KD Darkovičky,T,0.0,100.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.68,152.0,719.68,152.0
Hlučín - kotelna MěÚ I,T,0.0,100.0,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,1188.0,460.0,1188.0
Hlučín - kotelna MěÚ II,T,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.43,360.0,446.42999999999995,360.0
Hlučín - kotelna MŠ Bobrovníky,T,0.0,100.0,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.6,258.0,462.6,258.0
Hlučín - kotelna MŠ Darkovičky,T,0.0,100.0,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.85,200.0,507.85,200.0
Hlučín - kotelna MŠ Dr. E. Beneše,T,0.0,100.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.13,107.0,838.13,107.0
Hlučín - kotelna Sportovní hala,T,0.0,100.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.98,489.0,529.98,489.0
Hlučín - kotelna Tělocvična Bobrovníky,T,0.0,100.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.24,203.0,514.24,203.0
Hlučín - kotelna Tělocvična Darkovičky,T,0.0,100.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.84,131.0,542.84,131.0
Hlučín - kotelna Zámek,T,0.0,100.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.72,720.0,479.72,720.0
Hlučín - kotelna ZŠ Bobrovníky,T,0.0,100.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.71,158.0,650.71,158.0
Hlučín - kotelna ZŠ Darkovičky,T,0.0,100.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.76,212.0,458.76,212.0
Hlučín - kotelna ZŠ Tyršova,T,0.0,100.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.36,759.0,715.36,759.0
"Hlučín - kotelny OKD, Dukelská, Cihelní, Zahradní, Zahradní 14, Beneše 
10, ČSA 7",T,0.0,100.0,0.0,0.0,0.0,13.411,0.0,0.0,530.55,14900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,40800.0,0.0,0.0,565.3069120287253,55700.0
Hlučín DIN,T,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.99,1964.0,0.0,0.0,693.99,9018.0,0.0,0.0,0.0,0.0,693.99,10982.0
"Hluk - Boršická 145, DDM",Z,0.0,100.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.94,170.0,584.94,170.0
"Hluk - Družstevní II 142, MŠ",Z,0.0,100.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.47,580.0,475.4700000000001,580.0
Hluk - Hřbitovní 140,Z,0.0,100.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.83,315.0,494.8299999999999,315.0
Hluk - nám. Komenského 162,Z,0.0,100.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.88,630.0,453.88000000000005,630.0
"Hluk - nám. Komenského 230, ZŠ",Z,0.0,100.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.79,370.0,474.79,370.0
"Hluk - nám. Komenského 950, ZŠ",Z,0.0,100.0,0.0,0.0,0.0,0.47700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.62,970.0,437.62,970.0
Hluk - Sokolská 1100,Z,0.0,100.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.6,300.0,523.6,300.0
Hluk - Sokolská 1408,Z,0.0,100.0,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.29,685.0,454.29,685.0
Hluk - Sokolská 655,Z,0.0,100.0,0.0,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.82,170.0,632.82,170.0
Hluk - Závodní 249,Z,0.0,100.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.33,30.0,1327.3299999999997,30.0
Hnátnice č.p. 287-8,E,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.05,360.0,402.05,360.0
Hodkovice nad Mohelkou,L,0.0,100.0,0.0,0.0,0.0,0.9520000000000001,0.0,0.0,197.01,9624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.01,9624.0
"Hodkovice nad Mohelkou - Mánesova 550, sídliště Podlesí",L,0.0,100.0,0.0,0.0,0.0,2.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.5,15040.0,0.0,0.0,536.5,15040.0
"Hodkovice nad Mohelkou - náměstí T.G. Masaryka 217, MěÚ",L,0.0,100.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.8,928.0,468.8,928.0
Hodonice,B,0.0,100.0,0.0,0.0,0.0,4.946000000000001,0.0,0.0,157.52,51587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.52,51587.0
Hodonice č.p. 405,B,0.0,100.0,0.0,0.0,0.0,0.89,0.0,0.0,805.0,1800.0,805.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,2800.0
Hodonín,B,7.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.88,236855.0,0.0,0.0,610.25,99.0,0.0,0.0,541.19,33423.0,572.94,32039.0,0.0,0.0,451.13162061531136,302416.0
Hodonín - Bratislavská 1/6,B,0.0,100.0,0.0,0.0,0.0,1.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,4000.0,0.0,0.0,539.0,4000.0
Hodonín - CZT,B,6.75,3.56,89.62,0.0,0.07,1.5830000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.37,600.0,680.12,140.0,680.12,33800.0,696.67,107000.0,551.15,5900.0,686.7998494302767,147440.0
Hodonín - Elektrárna Hodonín,B,7.0,0.0,93.0,0.0,0.0,262.0,257.4,462416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.2,5873.0,0.0,0.0,0.0,0.0,259.57969544447974,468289.0
